"AC07BBD0-B858-0445-E053-6C04A8C01E31","99950","2020-06-16","WS1 1JJ","F","Y","L","FLAT 33","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-B858-0445-E053-6C04A8C01E31/current"
"D4D42646-CC75-27F6-E053-6C04A8C0A572","80838","2021-02-05","WS1 1JJ","F","Y","L","FLAT 34","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-CC75-27F6-E053-6C04A8C0A572/current"
"AC07BBD0-40BA-0445-E053-6C04A8C01E31","88500","2020-04-01","WS1 1JJ","F","Y","L","FLAT 35","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40BA-0445-E053-6C04A8C01E31/current"
"B82222ED-084A-6691-E053-6B04A8C02FB2","89995","2020-07-07","WS1 1JJ","F","Y","L","FLAT 36","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222ED-084A-6691-E053-6B04A8C02FB2/current"
"9FF0D969-EFA7-11ED-E053-6C04A8C06383","120602","2020-01-02","WS1 1JJ","F","Y","L","FLAT 38","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-EFA7-11ED-E053-6C04A8C06383/current"
"BEF7EBBF-1117-7A76-E053-6B04A8C092F7","85000","2020-09-16","WS1 1JJ","F","Y","L","FLAT 39","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/BEF7EBBF-1117-7A76-E053-6B04A8C092F7/current"
"AC07BBD0-40D6-0445-E053-6C04A8C01E31","99995","2020-06-25","WS1 1JJ","F","Y","L","FLAT 4","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40D6-0445-E053-6C04A8C01E31/current"
"BC8936BB-BCC6-0E2C-E053-6C04A8C0DBF4","98000","2020-10-20","WS1 1JJ","F","Y","L","FLAT 40","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-BCC6-0E2C-E053-6C04A8C0DBF4/current"
"9DBAD221-F2DB-6EB3-E053-6B04A8C0F257","88772","2019-11-07","WS1 1JJ","F","Y","L","FLAT 41","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD221-F2DB-6EB3-E053-6B04A8C0F257/current"
"A2479555-704C-74C7-E053-6B04A8C0887D","104437","2020-01-16","WS1 1JJ","F","Y","L","FLAT 42","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-704C-74C7-E053-6B04A8C0887D/current"
